price,sqft_living,sqft_lot,sqft_above,yr_built,lat
525000,1720,7950,1720,1972,47.7178
570000,1210,7350,1210,1977,47.7
360000,2620,8100,1550,1964,47.4564
1.05E+06,1860,44431,1860,1947,47.6057
699950,2510,4106,2510,2003,47.5494
375000,2040,109336,2040,1973,47.4193
625000,2410,6770,1220,1924,47.6946
464050,780,2750,780,1928,47.5842
470000,2210,9655,1460,1976,47.7698
330000,1590,9100,1040,1967,47.4465
537000,2230,7957,2230,1967,47.5859
250000,1560,32137,910,1976,47.3197
835000,2950,48351,2950,1986,47.5938
770000,1480,3750,1480,1912,47.6737
650000,2850,4497,1730,1910,47.5876
335000,2390,30409,1560,1953,47.4789
350000,1740,29597,1740,1965,47.481
415000,2060,8906,1220,1978,47.5358
788000,2680,8778,2680,1977,47.5516
640000,3150,7379,2430,1915,47.6968
388000,2440,7155,2440,1993,47.4501
360000,2230,10080,1390,1969,47.7089
692500,2230,10080,1390,1969,47.7089
425000,1600,6180,1600,1946,47.5681
645000,1600,6180,1600,1946,47.5681
340000,1580,8308,1580,1948,47.5075
713000,2840,54400,2840,1984,47.6707
430000,2550,11160,2550,1994,47.7351
280000,1700,7210,1250,1974,47.3546
215000,1470,2052,1470,1986,47.3084
306000,1680,11193,1680,1984,47.4482
299900,1110,8593,1110,1979,47.7595
534000,2120,8625,1200,1959,47.6118
1.16E+06,2380,5572,1930,1939,47.6626
1.17E+06,2670,5000,2000,1942,47.5855
199990,890,6430,890,1935,47.2003
946000,3140,9058,2140,1989,47.5462
295000,1260,7800,1260,1947,47.7334
475000,920,5157,920,1909,47.5499
750000,2990,212137,2450,1994,47.5298
1.23E+06,3120,49456,2590,1974,47.3535
183500,1010,7520,1010,1975,47.2699
450000,1010,3627,1010,1924,47.5873
180000,1020,5500,1020,1961,47.5502
707000,3540,21217,2940,1926,47.4274
230000,900,3527,900,1939,47.5083
192500,1100,9750,1100,1966,47.3248
309000,1990,3614,1990,2005,47.36
759000,1980,5800,1520,1949,47.6499
1.12E+06,4040,14212,4040,2002,47.5189
462000,1250,10530,1250,1966,47.6101
229000,1820,22814,1820,1920,47.7321
399950,1140,1184,1010,1999,47.659
325000,1730,10532,1730,1943,47.5076
512000,1170,1313,1170,2007,47.6712
410000,2910,5802,2910,2006,47.3591
210000,970,5500,970,1956,47.556
325000,2130,8499,1600,1975,47.3657
685000,2520,10175,1630,1979,47.5652
488000,1360,4688,780,1944,47.6874
247500,1620,6000,1280,1998,47.2835
489000,2120,11479,1060,1940,47.7084
725000,2700,6000,1450,1953,47.6539
199950,1370,10317,1370,1958,47.4731
670000,2520,13001,2010,1973,47.6385
275000,1540,10410,1540,1967,47.3662
1.00E+06,2610,6360,2130,1924,47.6287
255000,1490,8371,1490,1984,47.3962
465000,2760,9137,1380,1960,47.6079
259000,1260,3604,1260,2012,47.3612
695000,2630,4713,2030,2008,47.5473
505000,1800,7210,1370,1976,47.7346
631500,1130,2640,1130,1927,47.6438
630500,1180,3600,1180,1926,47.6337
999000,2800,19168,2800,1992,47.5911
740000,1830,4000,1350,1910,47.6453
650000,2220,6380,1660,1931,47.6974
554000,1870,5580,1870,2004,47.7101
400000,2580,214315,2580,1946,47.6465
529941,1660,10000,1010,1961,47.5852
310000,1330,3740,1330,1903,47.5502
389000,1330,3740,1330,1903,47.5502
731781,2630,4972,2630,2006,47.693
502501,1100,4750,1100,1946,47.5772
443000,1810,7950,1810,1968,47.6236
607000,2060,4080,1060,1921,47.574
2.15E+06,4660,5500,3040,1909,47.6465
585000,2370,15200,1660,1975,47.6295
1.03E+06,2430,10500,2430,1989,47.5818
315000,1880,7000,1880,1993,47.4206
180000,1150,5695,1150,1958,47.4989
322500,1350,14200,1350,1989,47.7315
568500,2180,7519,1310,1981,47.6959
813000,3370,6675,1920,1948,47.5887
1.09E+06,3650,13068,1850,1976,47.5458
424000,2100,4857,2100,1965,47.7521
235000,670,5600,670,1903,47.5498
740000,2420,4000,1820,1907,47.6054
415000,760,3000,760,1900,47.6059
432000,2200,14925,1100,1982,47.6606
1.27E+06,4410,35192,3880,1990,47.7522
676500,1300,2446,880,1961,47.6071
419000,720,4592,720,1943,47.6534
650000,2180,37042,2180,1998,47.722
239000,1130,15190,1130,1954,47.3902
900000,2230,4372,1540,1935,47.6698
330000,2100,7347,1070,1981,47.7751
510000,2060,58341,1100,1982,47.4193
465000,3060,6000,3060,2012,47.3689
1.70E+06,2810,18731,2810,1974,47.6361
490000,2550,8588,2550,1989,47.7711
2.68E+06,4290,20445,4290,1985,47.6217
1.00E+06,3040,52302,3040,2005,47.7635
469950,2530,14178,2530,1997,47.737
536000,1300,5413,1300,1925,47.6988
244950,1790,19177,1790,1966,47.3617
575000,1530,2400,890,1928,47.6543
361000,2380,7500,1300,1984,47.5009
650000,2400,13450,1200,1957,47.6007
230005,1030,6000,830,1951,47.5291
293000,3250,235063,3250,1973,47.2582
445000,1970,24318,1970,2010,47.7651
280000,1940,6386,1140,1954,47.5533
520000,1850,10855,1370,1985,47.5696
780000,3900,40962,3900,1991,47.683
625000,3160,76230,2160,1978,47.274
239950,1440,7200,1440,1986,47.4473
335000,2040,6000,1340,1957,47.5218
612000,2120,7401,2120,1989,47.5781
200000,830,8000,830,1954,47.4215
345000,3140,8571,1670,1985,47.3074
520000,2410,6440,1550,1974,47.7153
855000,2190,4080,1800,1918,47.6425
567500,2190,5060,1190,1950,47.5846
208000,1210,7247,1210,1967,47.328
452000,1880,16239,880,1922,47.7004
555000,2410,12183,2410,1988,47.747
519000,2620,8861,1350,1979,47.5226
474950,1850,2575,1850,2013,47.5525
419000,1760,16418,1190,1990,47.6525
390000,860,1800,860,1909,47.6334
539000,2620,6890,2620,1961,47.6123
569000,2400,21196,1590,1956,47.4282
611000,1850,5000,1850,1922,47.6727
760000,4040,147856,4040,2004,47.2711
732000,1940,55756,1940,1954,47.5913
1.68E+06,3490,8343,2150,1939,47.7265
919950,3170,7062,3170,2014,47.5937
400000,2530,7563,1440,1978,47.7762
785000,3230,21781,3230,1993,47.6318
835000,2120,54014,2120,1964,47.6482
640500,1640,6750,1340,1939,47.7068
310000,2130,9013,2130,1988,47.3208
355000,1440,7215,1440,1969,47.7133
685000,1940,7313,1440,1960,47.5239
202500,1120,8576,1120,1943,47.4896
540000,2400,5817,2400,1998,47.5371
295000,1810,4871,1810,1999,47.4088
518000,1270,6612,1270,1927,47.5433
250000,1350,4023,1350,2005,47.3493
330000,1550,435600,1550,1972,47.5145
481000,1620,3880,920,1924,47.6855
898000,2650,12845,1770,1977,47.7209
570000,2510,9750,2510,1969,47.6635
475000,2040,16200,2040,1997,47.7366
265000,1660,5250,1660,1988,47.3541
380000,1980,17342,1580,1984,47.4551
790000,2690,8036,2690,1987,47.6596
620000,2910,6110,2910,1985,47.5279
709050,2720,9000,2670,1997,47.7034
296500,1280,5100,1280,1948,47.5259
475000,2160,35912,2160,1982,47.7273
440000,1760,10835,1290,1976,47.522
405000,800,6016,800,1942,47.6913
269500,930,4000,730,1943,47.5321
520000,2040,5280,1020,1961,47.5941
229500,1180,22000,1180,1948,47.4007
335000,2000,10890,1390,1961,47.3203
680000,3310,50951,3310,1998,47.7249
1.39E+06,3130,3900,2550,2008,47.6849
740000,2300,9900,1600,1961,47.5256
270000,2140,9990,2140,1962,47.3484
510000,2210,5572,1760,1911,47.5727
300000,970,13700,970,1949,47.515
1.30E+06,2690,10800,2020,1956,47.5821
675000,1890,5188,1670,1940,47.6633
925850,3140,14923,3140,1991,47.5411
255500,1440,43560,1150,1965,47.4916
450000,2910,17172,2910,1989,47.2789
280000,1310,22652,1310,1968,47.2574
245000,2140,8800,2140,1963,47.3655
344950,1090,6712,1090,1972,47.7155
381000,1330,7216,1330,1969,47.7199
1.95E+06,4690,6900,3480,2001,47.6165
1.50E+06,1910,21374,1910,1955,47.6453
232603,1750,11461,1750,1976,47.3173
220000,1760,10200,1760,1925,47.5271
600000,1810,7700,1390,1977,47.6976
239000,1360,5754,1360,1994,47.3645
400000,1730,9211,1730,1961,47.7149
2.18E+06,4710,11000,3690,1931,47.6622
350000,1010,8551,1010,1953,47.7351
562000,2400,97138,2400,1983,47.7361
380000,1540,8400,1540,1968,47.5237
511200,1480,7875,740,1927,47.643
680000,2520,5000,2520,2004,47.5524
350000,1210,941,1000,2002,47.7114
410000,2670,184140,1410,1980,47.3429
1.05E+06,3030,12590,3030,1988,47.5806
391265,1440,3900,1440,2002,47.7022
1.41E+06,3250,16684,3250,1979,47.6334
575000,1750,5750,870,1956,47.5579
316000,2120,46173,2120,1974,47.6503
165000,1050,5156,1050,1919,47.5169
850000,1950,3600,1430,1911,47.637
210000,1020,6000,1020,1900,47.5281
325000,1820,9161,1220,1975,47.4333
682000,2390,53941,2390,1989,47.7066
430000,1400,7508,1400,1987,47.7233
325500,1540,8110,1190,1959,47.7329
385000,2370,6360,1280,1954,47.5039
435000,670,1800,670,1905,47.654
550000,2420,15520,2420,1945,47.5744
400000,1000,7800,860,1930,47.7098
503000,2100,7350,1240,1978,47.7194
676000,2800,5368,2800,2003,47.6076
180000,940,11055,940,1959,47.3732
234000,1640,5280,1640,1910,47.3089
734200,2760,5000,1680,1928,47.6726
920000,3660,66211,3660,2003,47.4087
1.92E+06,3070,34412,2070,1950,47.64
224000,1100,10125,1100,1969,47.3232
1.40E+06,3130,19530,1690,1947,47.5895
185000,1320,7155,1320,1961,47.2857
554600,1470,5000,1470,1900,47.6755
268000,1480,8009,980,1980,47.3657
675000,2260,8715,1530,1976,47.6237
620000,2210,10039,1710,1967,47.634
396450,1540,12446,1540,1967,47.5172
565000,1910,9720,1390,1955,47.5772
410000,1760,3520,1160,1966,47.5773
1.19E+06,2240,6000,1270,1914,47.6369
716125,2110,7279,2110,1984,47.6669
225000,1396,111949,1396,1940,47.6374
640000,3040,7274,2320,1986,47.7184
374000,1140,5650,980,1920,47.5634
415000,1780,12161,1160,1950,47.7746
592500,3370,35150,1770,1993,47.461
365000,1484,1761,1484,2003,47.6844
600000,2230,12753,1180,1981,47.6297
465000,2820,39413,2820,1989,47.3064
254999,1580,7560,1000,1976,47.3318
279000,2040,8076,2040,1994,47.3691
460000,2720,40813,2720,2001,47.2619
507000,1490,956,1020,2005,47.6184
291000,1560,9788,1560,1964,47.4876
350000,830,1077,830,2006,47.6058
90000,980,2490,980,1969,47.317
329000,1980,7000,1360,1977,47.4442
909000,3680,11648,3680,1986,47.5604
187000,860,5400,860,1953,47.492
580000,1850,5100,1020,1909,47.6605
345000,1620,5992,1620,2001,47.736
497000,2240,7200,2240,1995,47.5636
345000,1010,3060,1010,1904,47.5657
313500,1610,7350,1610,1974,47.4503
910000,2720,7250,2720,1990,47.6894
399950,2080,5244,1190,1959,47.7144
268000,1930,6600,1030,1967,47.482
559000,2250,8458,1450,1954,47.5235
309000,1980,8755,1300,1963,47.3922
410000,1960,4400,1960,2006,47.5384
259000,1320,8625,1320,1957,47.4902
950000,2940,5500,2340,1909,47.6466
320000,1460,7200,1460,1955,47.7602
1.15E+06,2330,30122,1490,1951,47.6843
394250,2620,10107,2620,1982,47.4096
315000,700,3876,700,1910,47.6886
480000,1140,12000,1140,1943,47.5277
556000,2750,35440,2750,1994,47.4745
450000,2480,5647,2480,2002,47.5355
420000,1130,5413,940,1946,47.7021
890000,2770,5000,1870,1969,47.669
295000,1710,8814,1030,1975,47.395
410000,2150,27345,2150,1976,47.469
308900,2250,7294,2250,1994,47.2636
1.16E+06,2960,26742,1480,1949,47.6846
665000,2300,6984,2300,2006,47.7087
577000,1740,5500,970,1953,47.577
959000,2830,3750,2830,2014,47.6799
471000,1240,6417,1240,1924,47.5439
560000,2180,7169,2180,1990,47.5714
955000,2510,9887,2510,1972,47.5339
1.24E+06,6630,13782,4930,2004,47.5399
579000,2300,18540,1800,1961,47.7767
335000,3220,7889,3220,1978,47.3112
485000,2270,7887,2270,2004,47.5326
552000,1840,9900,1840,1978,47.6131
950000,3820,15293,3820,2003,47.6097
203700,1660,7958,1130,1983,47.3187
412000,3360,9767,2450,1990,47.3047
237500,1350,8960,1350,1986,47.3614
866800,2970,5000,2200,2001,47.6772
425000,1000,5100,860,1946,47.6857
200000,1190,6833,1190,1995,47.3191
280000,1670,6034,990,1957,47.5209
140000,1200,2002,1200,1966,47.4659
370000,2250,10400,1280,1973,47.4501
550000,1040,4000,930,1909,47.6489
1.41E+06,3180,9400,2610,1985,47.5617
1.51E+06,3180,9400,2610,1985,47.5617
510000,2040,8800,1020,1961,47.5965
351000,1160,10518,1160,1960,47.7343
210000,880,10800,880,1942,47.4949
449999,2290,36900,1690,1938,47.2034
137000,950,7620,950,1954,47.5178
270000,1010,14510,1010,1974,47.3437
540000,3100,100188,1820,1981,47.3928
565000,2560,12480,1590,2012,47.7657
940000,2430,3600,2430,1980,47.6351
385000,830,26329,830,1928,47.4012
400000,2090,7634,1450,2001,47.7408
365000,2030,8649,2030,1998,47.5082
353250,1060,1600,1060,1979,47.5888
455000,1090,6750,950,1942,47.6836
475000,3400,234352,2500,1991,47.4335
571500,1920,7455,960,1939,47.7106
441000,1150,3000,780,1915,47.5624
810000,3970,9500,2180,1970,47.5956
550000,1880,11556,1880,1987,47.6283
736000,1500,4000,1100,1933,47.6409
375000,2190,17550,2190,1989,47.6984
717500,2530,9932,2530,1995,47.6853
581000,1930,11200,1430,1951,47.7576
629000,1510,4560,1510,1909,47.5689
3.80E+06,5510,35000,4910,1997,47.7296
225000,1100,5200,1100,1969,47.3606
315000,1730,6368,1730,1993,47.3505
425000,1480,1386,1480,2005,47.5468
346500,1150,11802,1150,1932,47.5624
550000,1950,26500,1570,1965,47.5784
565000,2380,10450,1400,1977,47.6409
1.00E+06,3100,8000,2040,1939,47.6852
400000,2010,3797,1450,1922,47.5596
724950,2270,5760,2270,1909,47.5809
623000,2050,16313,2050,1973,47.5743
295000,650,5400,650,1950,47.6185
700000,2780,7875,2780,2006,47.7294
482000,1300,1229,1160,2000,47.6727
770000,2730,11380,2730,1995,47.58
310000,3140,22100,1820,1960,47.319
720000,2410,8400,2410,1965,47.626
355000,1180,5965,1180,1928,47.7281
512000,2600,4506,2600,2005,47.5146
303000,1400,1650,1400,1999,47.7222
299000,2220,9360,1110,1968,47.4341
285000,1660,6263,1660,2003,47.3507
680000,2330,9652,1590,1968,47.5714
285000,1440,6720,720,1954,47.4571
707000,2920,17023,1690,1977,47.5585
690000,1760,6428,980,1942,47.6388
872000,2860,40284,2860,1983,47.7308
290000,2090,12750,1360,1967,47.4792
425000,1910,16785,1110,1981,47.7474
925000,3280,10558,2040,1979,47.5606
340500,1770,12458,1770,1957,47.7715
365000,920,6600,920,1910,47.5572
725000,1690,8489,1690,1959,47.6079
811000,2470,7410,1860,1977,47.6937
299000,1040,9514,1040,1969,47.4936
287500,1220,9147,1220,1953,47.5011
879950,3500,13875,1830,1938,47.5083
135900,760,3800,760,1950,47.5019
1.23E+06,3070,16028,1870,1976,47.5271
522500,2100,6480,1300,1947,47.7049
399500,1660,6617,1660,1947,47.739
450000,1430,5960,1430,1917,47.562
218000,1620,17500,1620,1962,47.3021
289999,1490,9285,1490,1995,47.3248
540000,1170,4750,1170,1903,47.6729
324950,1240,7500,1240,1976,47.6199
718500,2910,6600,1920,1900,47.5576
495000,2660,192099,2660,1964,47.2098
260000,2220,8797,2220,1977,47.2977
430000,1920,10000,1070,1954,47.5725
402500,2780,4002,2780,2009,47.7348
1.42E+06,3110,4408,2510,1931,47.6583
275000,1820,9766,1450,1987,47.397
250000,1765,7652,1765,1996,47.3072
665000,1800,9550,1320,1966,47.5679
425000,2650,144183,2650,1967,47.4212
760000,1410,3600,1310,1925,47.6695
447000,1650,3076,1650,2003,47.682
205000,1180,8240,1180,1967,47.3325
191000,800,8850,800,1959,47.3266
350000,1430,7921,1430,1983,47.5088
789888,3300,7860,2410,2001,47.5463
443000,1220,10170,980,1948,47.7297
695000,3530,7202,2660,2000,47.7339
560000,1380,4048,1380,1906,47.6583
550000,1410,5000,810,1923,47.6727
850000,3360,6750,3360,2004,47.7112
352750,2270,24237,1360,1977,47.4672
550000,2890,9045,2890,2001,47.7385
774900,1750,3861,1750,1903,47.6075
250000,1010,8711,1010,1944,47.4914
962800,3780,23623,3780,1997,47.559
299500,1880,11700,1880,1968,47.3213
250000,800,5220,800,1943,47.7037
745000,4720,493534,3960,1975,47.4536
279475,1060,10600,1060,1968,47.5375
450000,2530,27227,2530,1987,47.527
307700,1980,13132,1260,1962,47.3984
665000,1650,5102,1300,1953,47.6524
375000,1890,3930,1890,1999,47.5337
420000,3360,11637,3360,1990,47.3018
148000,630,4200,630,1930,47.5329
707000,1980,4000,1980,1919,47.6364
399000,990,4250,840,1924,47.5392
570000,3420,115434,3420,1989,47.3932
853000,3440,35025,3440,1988,47.6674
400000,1300,14138,1300,1943,47.593
615000,2040,28593,2040,1919,47.3979
463000,1250,7700,1250,1955,47.5974
600000,1960,14242,1290,1958,47.4947
429000,2720,8120,1360,1970,47.557
980000,3250,11780,2360,1944,47.6322
359500,3190,4700,3190,2003,47.3724
715000,2570,7980,2570,1998,47.6378
240000,1420,6984,980,1980,47.3748
455000,2120,9442,1060,1968,47.7675
610000,2080,167270,2080,2000,47.4032
675000,2740,5735,2740,2004,47.6862
283500,1250,5375,1250,1985,47.3787
235000,2150,4500,1260,1917,47.5158
827000,3230,12100,1870,1977,47.562
353000,860,8511,860,1949,47.7312
747500,2810,11902,2810,1993,47.5303
341000,1040,4000,1040,1914,47.5753
182000,1160,18055,1160,1950,47.4772
250000,1470,2781,1470,2003,47.349
655000,2350,13402,1670,1994,47.6947
405000,1660,8307,1660,1961,47.7575
390000,2020,9750,1100,1975,47.6192
275400,890,8180,890,1947,47.737
791000,2430,5500,1810,1989,47.6812
424500,1460,7700,1460,1979,47.6981
430000,980,7200,980,1950,47.5718
865000,2580,10631,2580,1992,47.6993
163000,1250,7543,1250,1962,47.4051
920000,3140,9085,1570,1961,47.5675
1.03E+06,2680,3011,1870,1910,47.6115
325000,1810,8048,1290,1983,47.4484
315000,2090,4698,2090,1998,47.3538
227000,1120,8763,1120,1971,47.508
179000,1790,7175,1410,1900,47.4963
276000,870,2676,820,2004,47.5702
335000,3160,19745,1840,1968,47.3103
430000,2350,12480,1600,1981,47.7661
266490,1810,4113,1810,2004,47.3715
655000,3160,8197,1580,1962,47.7004
635500,1660,3600,1000,1939,47.6789
235000,2500,9583,1300,1979,47.3946
885000,2880,11443,2880,1986,47.5633
352500,1470,8400,1470,1953,47.7628
450000,1460,7573,1460,1983,47.6012
3.64E+06,5490,19897,5490,2005,47.6165
1.05E+06,2480,15022,1330,1967,47.5497
476000,1140,1332,1140,1999,47.6543
375000,1830,13042,1830,1990,47.3738
600600,3110,6829,3110,2014,47.4349
567000,2630,11213,1430,1948,47.7158
650000,2390,12000,1470,1979,47.7061
190000,1750,10284,1750,1943,47.5094
858000,4370,422967,2580,1978,47.2332
435500,1020,4512,770,1937,47.6724
685000,2500,6733,1770,1979,47.6691
252000,1540,7210,1540,1984,47.3128
512500,2200,6900,2200,1975,47.7682
423800,1940,7415,1940,1965,47.542
460000,1453,2225,1453,1986,47.5429
434000,1830,3200,1830,1991,47.7155
244000,2000,15900,1000,1948,47.4816
348125,1400,8451,1400,1953,47.7719
585000,2400,29252,2400,1982,47.743
230000,1390,16000,1390,1960,47.2898
450000,1680,11250,1680,1967,47.4861
393000,1820,5054,910,1970,47.5547
517000,1140,3750,1140,1925,47.6619
400000,1060,12690,1060,1969,47.6736
890000,3050,50965,3050,1991,47.6744
205950,970,11963,970,1970,47.3776
209000,1320,3954,1320,1912,47.202
430000,1890,6000,1110,1947,47.7274
534000,2040,2750,1260,1926,47.6698
735000,2370,3672,1650,1916,47.678
873000,2720,54450,2720,1997,47.5473
475000,1970,7532,1390,1983,47.7219
325000,2180,10230,1090,1961,47.5158
500000,2990,216057,2990,1994,47.754
279000,2180,8475,1330,1987,47.4045
350000,1440,5469,1440,1988,47.5753
660000,3180,13653,3180,1978,47.6316
324950,1643,14616,1643,1954,47.3973
500000,1530,7816,1530,1955,47.7309
187300,1310,7697,850,1950,47.4982
345600,2800,5120,2800,1903,47.6059
400000,1510,7642,1510,1959,47.5978
935000,2700,5001,2700,2009,47.6811
374000,2220,15600,1140,1963,47.492
328000,1440,45302,1440,1977,47.7078
257500,1300,9334,1300,1981,47.4865
1.00E+06,2230,3600,1630,1906,47.6304
216500,1390,4482,1390,1980,47.3785
1.19E+06,2760,40946,2760,1978,47.6501
360000,3200,7282,3200,2007,47.4318
699999,1240,4000,1240,1968,47.6239
535000,1960,47044,1960,1978,47.7573
464950,2190,19800,2190,1994,47.5106
925000,3540,18168,3540,1996,47.5441
930000,2640,4080,1840,1912,47.6636
727500,2660,5000,1940,1910,47.5829
325000,1670,9500,1670,1976,47.7254
695000,3080,12100,2080,1984,47.695
585000,2890,6825,1560,1973,47.734
319000,1800,9597,1200,1963,47.4516
265000,2000,7650,1790,1960,47.3841
359000,1940,6654,1940,1953,47.4663
390000,1940,6654,1940,1953,47.4663
374500,960,9531,960,1969,47.7619
661000,1750,46173,1750,1964,47.7397
900000,2320,5000,1620,1907,47.6278
600000,2380,8204,1540,1957,47.7
2.00E+06,6490,10862,3940,1991,47.5728
512500,1620,4240,1620,1916,47.5746
229500,1770,33224,1770,1968,47.3377
589000,2320,5663,2320,2003,47.539
539950,1330,2183,1330,2014,47.6987
640000,3420,21344,3420,2002,47.45
218250,1270,7344,970,1967,47.305
675000,2550,3600,1880,1997,47.7709
338000,1860,9000,1860,1980,47.4484
231750,1020,7615,1020,1981,47.4292
199900,720,7140,720,1930,47.5119
1.06E+06,4460,16271,4460,2001,47.5862
263000,1830,7315,1250,1979,47.2989
279950,1520,7200,1160,1990,47.3855
395000,1080,2940,1080,1920,47.6832
252500,1900,8002,1900,1991,47.2909
1.15E+06,5300,37034,5300,1989,47.7283
205000,1370,10708,1370,1969,47.2769
654000,2960,8968,1640,1965,47.6233
200000,960,213008,960,1933,47.5621
700000,2190,7982,2190,2004,47.6869
2.72E+06,3990,18115,3990,1989,47.6177
306000,1200,2622,800,1956,47.7175
270000,1780,5015,1780,2010,47.3352
340000,2630,9916,2630,1988,47.3314
450000,2300,19250,2300,1955,47.4793
580000,3210,6825,1810,1975,47.7338
435000,2290,4400,1290,1959,47.5698
690000,2780,4688,2780,2003,47.5225
720000,2650,11520,2110,1988,47.683
403000,1840,13020,1390,1980,47.6923
440000,1560,7392,1030,1972,47.7382
178500,1200,8470,1200,1961,47.3864
270000,1900,8282,1900,1968,47.2089
129888,710,9900,710,1943,47.479
260000,1360,15210,1360,1987,47.3657
339950,2990,7292,2990,1990,47.3604
250000,1640,26127,1640,1975,47.7656
680000,3650,103672,2050,2011,47.4002
660000,2920,3745,1860,1913,47.6635
1.23E+06,3680,11491,3680,1999,47.5647
550000,1830,9152,1830,1959,47.5531
675000,2570,12906,2570,1987,47.5814
981000,2730,9588,1900,1984,47.6339
168000,1150,8000,1150,1913,47.2749
1.00E+06,4260,18687,4260,1996,47.5874
320000,1260,9600,1260,1970,47.4444
959000,4440,17424,2220,1959,47.5791
